is_female,test_id
[ 0.96806115  0.03193884],20519
[ 0.98297691  0.0170231 ],20520
[ 0.28050339  0.71949661],20521
[ 0.0689944  0.9310056],20522
[ 0.00631124  0.99368876],20523
[ 0.91289961  0.08710042],20524
[ 0.33019203  0.66980797],20525
[ 0.93714708  0.06285292],20526
[ 0.00810629  0.99189371],20527
[ 0.98056167  0.0194383 ],20528
[ 0.01980382  0.98019618],20529
[ 0.90739614  0.09260386],20530
[ 0.00295681  0.99704319],20531
[ 0.78178257  0.21821745],20532
[ 0.15934515  0.84065485],20533
[ 0.00482047  0.99517953],20534
[ 0.97116804  0.02883199],20535
[ 0.58993018  0.41006982],20536
[ 0.0222019  0.9777981],20537
[ 0.12655532  0.87344468],20538
[ 0.46978706  0.53021294],20539
[ 0.01284039  0.98715961],20540
[ 0.95368385  0.04631613],20541
[ 0.0271135  0.9728865],20542
[ 0.37603825  0.62396175],20543
[ 0.98708797  0.01291206],20544
[ 0.84615445  0.15384552],20545
[ 0.96388698  0.03611303],20546
[ 0.00436938  0.99563062],20547
[ 0.95168221  0.04831777],20548
[ 0.94068962  0.0593104 ],20549
[ 0.60364771  0.39635232],20550
[ 0.49336946  0.50663054],20551
[ 0.03808075  0.96191925],20552
[ 0.98628843  0.01371159],20553
[ 0.95991969  0.04008034],20554
[ 0.00593376  0.99406624],20555
[ 0.99550927  0.00449074],20556
[ 0.84330755  0.15669243],20557
[ 0.00997847  0.99002153],20558
[ 0.98788202  0.01211798],20559
[ 0.72377503  0.27622497],20560
[ 0.15446329  0.84553671],20561
[ 0.3581422  0.6418578],20562
[ 0.03600174  0.96399826],20563
[ 0.96128625  0.03871374],20564
[ 0.2740795  0.7259205],20565
[ 0.00545007  0.99454993],20566
[ 0.29783237  0.70216763],20567
[ 0.97954845  0.02045153],20568
[ 0.92736489  0.07263513],20569
[ 0.0049578  0.9950422],20570
[ 0.89739037  0.10260966],20571
[ 0.99186921  0.0081308 ],20572
[ 0.93297261  0.06702738],20573
[ 0.00909597  0.99090403],20574
[ 0.49469912  0.50530088],20575
[ 0.00739616  0.99260384],20576
[ 0.14165813  0.85834187],20577
[ 0.00451452  0.99548548],20578
[ 0.00814003  0.99185997],20579
[ 0.01934743  0.98065257],20580
[ 0.01826298  0.98173702],20581
[ 0.63811052  0.36188951],20582
[ 0.951536    0.04846399],20583
[ 0.9654097   0.03459031],20584
[ 0.97886539  0.02113463],20585
[ 0.95331407  0.04668593],20586
[ 0.97592378  0.02407621],20587
[ 0.09522408  0.90477592],20588
[ 0.91169196  0.08830804],20589
[ 0.53440642  0.46559358],20590
[ 0.02308512  0.97691488],20591
[ 0.91014248  0.0898575 ],20592
[ 0.01612473  0.98387527],20593
[ 0.2018894  0.7981106],20594
[ 0.01101738  0.98898262],20595
[ 0.0741666  0.9258334],20596
[ 0.01430148  0.98569852],20597
[ 0.01190752  0.98809248],20598
[ 0.77993345  0.22006656],20599
[ 0.93974751  0.06025247],20600
[ 0.01655787  0.98344213],20601
[ 0.01144791  0.98855209],20602
[ 0.02298063  0.97701937],20603
[ 0.00552565  0.99447435],20604
[ 0.02546704  0.97453296],20605
[ 0.96149701  0.03850302],20606
[ 0.86654013  0.13345988],20607
[ 0.95139152  0.0486085 ],20608
[ 0.00851977  0.99148023],20609
[ 0.00359964  0.99640036],20610
[ 0.38378161  0.61621839],20611
[ 0.01528627  0.98471373],20612
[ 0.0091936  0.9908064],20613
[ 0.01596326  0.98403674],20614
[ 0.28057259  0.71942741],20615
[ 0.99466473  0.00533527],20616
[ 0.00751501  0.99248499],20617
[ 0.0085972  0.9914028],20618
[ 0.01191205  0.98808795],20619
[ 0.95927775  0.04072226],20620
[ 0.30026734  0.69973266],20621
[ 0.00531524  0.99468476],20622
[ 0.012034  0.987966],20623
[ 0.59925038  0.40074962],20624
[ 0.06757885  0.93242115],20625
[ 0.09795493  0.90204507],20626
[ 0.98838037  0.01161965],20627
[ 0.97005373  0.02994626],20628
[ 0.14098549  0.85901451],20629
[ 0.98924702  0.01075295],20630
[ 0.78952014  0.21047983],20631
[ 0.98986644  0.01013356],20632
[ 0.99461514  0.00538484],20633
[ 0.61581141  0.38418859],20634
[ 0.00934696  0.99065304],20635
[ 0.00747627  0.99252373],20636
[ 0.94752502  0.05247498],20637
[ 0.65033525  0.34966475],20638
[ 0.00452763  0.99547237],20639
[ 0.01742435  0.98257565],20640
[ 0.02679181  0.97320819],20641
[ 0.95979434  0.04020567],20642
[ 0.32621163  0.67378837],20643
[ 0.49774021  0.50225979],20644
[ 0.00931901  0.99068099],20645
[ 0.81966233  0.1803377 ],20646
[ 0.01981783  0.98018217],20647
[ 0.9167257   0.08327432],20648
[ 0.97861874  0.02138129],20649
[ 0.32035643  0.67964357],20650
[ 0.98320085  0.01679915],20651
[ 0.66542053  0.33457947],20652
[ 0.4736445  0.5263555],20653
[ 0.88925427  0.11074575],20654
[ 0.01155436  0.98844564],20655
[ 0.98589611  0.01410392],20656
[ 0.93565691  0.0643431 ],20657
[ 0.07444239  0.92555761],20658
[ 0.77830142  0.22169858],20659
[ 0.01085985  0.98914015],20660
[ 0.84215277  0.15784721],20661
[ 0.91440189  0.08559808],20662
[ 0.99060726  0.00939272],20663
[ 0.9613865   0.03861348],20664
[ 0.01253742  0.98746258],20665
[ 0.65863758  0.34136242],20666
[ 0.91500115  0.08499885],20667
[ 0.01132625  0.98867375],20668
[ 0.04579836  0.95420164],20669
[ 0.17999274  0.82000726],20670
[ 0.62507594  0.37492406],20671
[ 0.00553638  0.99446362],20672
[ 0.76707262  0.2329274 ],20673
[ 0.34378058  0.65621942],20674
[ 0.8779127   0.12208732],20675
[ 0.02984113  0.97015887],20676
[ 0.01377451  0.98622549],20677
[ 0.05076092  0.94923908],20678
[ 0.95728403  0.04271594],20679
[ 0.00772327  0.99227673],20680
[ 0.04806936  0.95193064],20681
[ 0.56142557  0.43857443],20682
[ 0.01706386  0.98293614],20683
[ 0.31663048  0.68336952],20684
[ 0.01021397  0.98978603],20685
[ 0.71853483  0.2814652 ],20686
[ 0.92272758  0.0772724 ],20687
[ 0.02166718  0.97833282],20688
[ 0.92694724  0.07305274],20689
[ 0.00698411  0.99301589],20690
[ 0.01240116  0.98759884],20691
[ 0.19124776  0.80875224],20692
[ 0.9717949   0.02820511],20693
[ 0.55417269  0.44582731],20694
[ 0.97505969  0.02494033],20695
[ 0.9325161   0.06748392],20696
[ 0.0093683  0.9906317],20697
[ 0.58178806  0.41821197],20698
[ 0.88113904  0.11886095],20699
[ 0.97572988  0.02427012],20700
[ 0.88092577  0.11907424],20701
[ 0.00781798  0.99218202],20702
[ 0.03597289  0.96402711],20703
[ 0.97544074  0.02455925],20704
[ 0.01199281  0.98800719],20705
[ 0.0092625  0.9907375],20706
[ 0.01780963  0.98219037],20707
[ 0.6789782   0.32102177],20708
[ 0.78951621  0.21048376],20709
[ 0.9718442   0.02815581],20710
[ 0.00949836  0.99050164],20711
[ 0.95976341  0.04023661],20712
[ 0.0173912  0.9826088],20713
[ 0.01098156  0.98901844],20714
[ 0.91934776  0.08065224],20715
[ 0.01180613  0.98819387],20716
[ 0.45086056  0.54913944],20717
[ 0.9440105   0.05598952],20718
[ 0.82678109  0.17321889],20719
[ 0.0509423  0.9490577],20720
[ 0.337888  0.662112],20721
[ 0.00633019  0.99366981],20722
[ 0.92095155  0.07904844],20723
[ 0.66284049  0.33715954],20724
[ 0.01155436  0.98844564],20725
[ 0.03997231  0.96002769],20726
[ 0.01365298  0.98634702],20727
[ 0.01012623  0.98987377],20728
[ 0.9739064   0.02609363],20729
[ 0.01301098  0.98698902],20730
[ 0.14501894  0.85498106],20731
[ 0.02956879  0.97043121],20732
[ 0.01922727  0.98077273],20733
[ 0.12399107  0.87600893],20734
[ 0.02096611  0.97903389],20735
[ 0.00270754  0.99729246],20736
[ 0.00936699  0.99063301],20737
[ 0.91744691  0.08255311],20738
[ 0.94339538  0.05660465],20739
[ 0.9779774   0.02202258],20740
[ 0.01906717  0.98093283],20741
[ 0.97427291  0.02572709],20742
[ 0.98859751  0.01140247],20743
[ 0.9912982   0.00870183],20744
[ 0.01121926  0.98878074],20745
[ 0.01273096  0.98726904],20746
[ 0.94554055  0.05445948],20747
[ 0.00661039  0.99338961],20748
[ 0.96268159  0.03731842],20749
[ 0.36671138  0.63328862],20750
[ 0.00815684  0.99184316],20751
[ 0.80458808  0.19541195],20752
[ 0.97455746  0.02544251],20753
[ 0.26356798  0.73643202],20754
[ 0.30582809  0.69417191],20755
[ 0.07772648  0.92227352],20756
[ 0.43547869  0.56452131],20757
[ 0.14764041  0.85235959],20758
[ 0.94287974  0.05712029],20759
[ 0.9432109   0.05678911],20760
[ 0.53998405  0.46001595],20761
[ 0.06175774  0.93824226],20762
[ 0.91938245  0.08061756],20763
[ 0.11902267  0.88097733],20764
[ 0.00911099  0.99088901],20765
[ 0.96093202  0.03906798],20766
[ 0.894894    0.10510601],20767
[ 0.43860477  0.56139523],20768
[ 0.45813382  0.54186618],20769
[ 0.97443068  0.0255693 ],20770
[ 0.88888794  0.11111205],20771
[ 0.86638343  0.13361658],20772
[ 0.98961192  0.01038806],20773
[ 0.46346819  0.53653181],20774
[ 0.01534384  0.98465616],20775
[ 0.63676053  0.36323947],20776
[ 0.46141577  0.53858423],20777
[ 0.96957791  0.03042207],20778
[ 0.02463639  0.97536361],20779
[ 0.82823706  0.17176297],20780
[ 0.43052673  0.56947327],20781
[ 0.96828473  0.03171526],20782
[ 0.13491833  0.86508167],20783
[ 0.99343795  0.00656203],20784
[ 0.3912468  0.6087532],20785
[ 0.0277341  0.9722659],20786
[ 0.01722956  0.98277044],20787
[ 0.97323972  0.0267603 ],20788
[ 0.4903903  0.5096097],20789
[ 0.02150059  0.97849941],20790
[ 0.4584564  0.5415436],20791
[ 0.00652111  0.99347889],20792
[ 0.00576329  0.99423671],20793
[ 0.52451479  0.47548521],20794
[ 0.98748899  0.01251102],20795
[ 0.4736445  0.5263555],20796
[ 0.04276949  0.95723051],20797
[ 0.0143193  0.9856807],20798
[ 0.68679011  0.31320992],20799
[ 0.24965382  0.75034618],20800
[ 0.88582337  0.1141766 ],20801
[ 0.03302306  0.96697694],20802
[ 0.32866687  0.67133313],20803
[ 0.00744551  0.99255449],20804
[ 0.70354837  0.29645163],20805
[ 0.98024482  0.0197552 ],20806
[ 0.96050203  0.03949796],20807
[ 0.89856339  0.10143662],20808
[ 0.0092274  0.9907726],20809
[ 0.97643059  0.02356943],20810
[ 0.02180123  0.97819877],20811
[ 0.02240086  0.97759914],20812
[ 0.93989229  0.0601077 ],20813
[ 0.70449626  0.29550377],20814
[ 0.97379512  0.02620489],20815
[ 0.94942188  0.0505781 ],20816
[ 0.96541423  0.03458576],20817
[ 0.96268159  0.03731842],20818
[ 0.01216137  0.98783863],20819
[ 0.96233052  0.03766948],20820
[ 0.96575391  0.03424607],20821
[ 0.01349527  0.98650473],20822
[ 0.32605404  0.67394596],20823
[ 0.01282644  0.98717356],20824
[ 0.94386774  0.05613228],20825
[ 0.02325368  0.97674632],20826
[ 0.5312494  0.4687506],20827
[ 0.97896087  0.02103911],20828
[ 0.01268375  0.98731625],20829
[ 0.91112983  0.08887017],20830
[ 0.02375418  0.97624582],20831
[ 0.01270598  0.98729402],20832
[ 0.99221522  0.00778481],20833
[ 0.03915292  0.96084708],20834
[ 0.3244434  0.6755566],20835
[ 0.02913857  0.97086143],20836
[ 0.98893982  0.01106021],20837
[ 0.92686093  0.0731391 ],20838
[ 0.00722104  0.99277896],20839
[ 0.06335622  0.93664378],20840
[ 0.92787778  0.07212224],20841
[ 0.86803198  0.13196805],20842
[ 0.03048557  0.96951443],20843
[ 0.71492374  0.28507629],20844
[ 0.98858976  0.01141021],20845
[ 0.98107803  0.01892196],20846
[ 0.13189471  0.86810529],20847
[ 0.99089438  0.00910561],20848
[ 0.08234435  0.91765565],20849
[ 0.13691038  0.86308962],20850
[ 0.03263927  0.96736073],20851
[ 0.9939034   0.00609662],20852
[ 0.0346325  0.9653675],20853
[ 0.84445637  0.15554363],20854
[ 0.61169529  0.38830468],20855
[ 0.09182727  0.90817273],20856
[ 0.91986084  0.08013916],20857
[ 0.04194552  0.95805448],20858
[ 0.01000768  0.98999232],20859
[ 0.00970966  0.99029034],20860
[ 0.96782523  0.03217478],20861
[ 0.01384383  0.98615617],20862
[ 0.67778122  0.32221881],20863
[ 0.00464737  0.99535263],20864
[ 0.89845461  0.10154539],20865
[ 0.99040985  0.00959013],20866
[ 0.97674358  0.0232564 ],20867
[ 0.90175283  0.0982472 ],20868
[ 0.5446983  0.4553017],20869
[ 0.95537215  0.04462782],20870
[ 0.98945647  0.01054354],20871
[ 0.02203912  0.97796088],20872
[ 0.93633032  0.06366965],20873
[ 0.05110312  0.94889688],20874
[ 0.96443874  0.03556125],20875
[ 0.12389237  0.87610763],20876
[ 0.00783926  0.99216074],20877
[ 0.02534819  0.97465181],20878
[ 0.93430918  0.06569083],20879
[ 0.05915499  0.94084501],20880
[ 0.4994629  0.5005371],20881
[ 0.55034423  0.4496558 ],20882
[ 0.96649206  0.03350794],20883
[ 0.97361994  0.02638004],20884
[ 0.55746984  0.44253016],20885
[ 0.00743437  0.99256563],20886
[ 0.92949963  0.07050034],20887
[ 0.93740427  0.06259573],20888
[ 0.02979642  0.97020358],20889
[ 0.19104147  0.80895853],20890
[ 0.95196688  0.0480331 ],20891
[ 0.96637392  0.03362609],20892
[ 0.02638483  0.97361517],20893
[ 0.91996562  0.08003435],20894
[ 0.0306316  0.9693684],20895
[ 0.7392416   0.26075837],20896
[ 0.97643077  0.02356924],20897
[ 0.02427286  0.97572714],20898
[ 0.97522897  0.02477106],20899
[ 0.99071229  0.00928771],20900
[ 0.85154927  0.14845076],20901
[ 0.00510031  0.99489969],20902
[ 0.01272678  0.98727322],20903
[ 0.00914794  0.99085206],20904
[ 0.02717  0.97283],20905
[ 0.98727578  0.01272424],20906
[ 0.01871866  0.98128134],20907
[ 0.92764014  0.07235987],20908
[ 0.81555122  0.18444879],20909
[ 0.80611759  0.19388241],20910
[ 0.00790226  0.99209774],20911
[ 0.04666591  0.95333409],20912
[ 0.40071541  0.59928459],20913
[ 0.00919348  0.99080652],20914
[ 0.44005275  0.55994725],20915
[ 0.84499347  0.15500654],20916
[ 0.9701243   0.02987571],20917
[ 0.99303049  0.00696953],20918
[ 0.4158529  0.5841471],20919
[ 0.03755778  0.96244222],20920
[ 0.43020147  0.56979853],20921
[ 0.93516308  0.06483691],20922
[ 0.04531807  0.95468193],20923
[ 0.0359357  0.9640643],20924
[ 0.8874737   0.11252629],20925
[ 0.3069405  0.6930595],20926
[ 0.09364158  0.90635842],20927
[ 0.00818741  0.99181259],20928
[ 0.11034542  0.88965458],20929
[ 0.00522834  0.99477166],20930
[ 0.18698776  0.81301224],20931
[ 0.4194383  0.5805617],20932
[ 0.92545879  0.07454123],20933
[ 0.56025398  0.43974605],20934
[ 0.02027559  0.97972441],20935
[ 0.76986837  0.2301316 ],20936
[ 0.97013187  0.02986815],20937
[ 0.8191278  0.1808722],20938
[ 0.0169366  0.9830634],20939
[ 0.70027554  0.29972443],20940
[ 0.92700273  0.07299729],20941
[ 0.36217743  0.63782257],20942
[ 0.00331944  0.99668056],20943
[ 0.50297612  0.49702388],20944
[ 0.00954247  0.99045753],20945
[ 0.0096603  0.9903397],20946
[ 0.98318321  0.0168168 ],20947
[ 0.99079192  0.00920807],20948
[ 0.00965154  0.99034846],20949
[ 0.01144791  0.98855209],20950
[ 0.01155436  0.98844564],20951
[ 0.00279337  0.99720663],20952
[ 0.12777984  0.87222016],20953
[ 0.81451154  0.18548849],20954
[ 0.98792624  0.01207374],20955
[ 0.92146468  0.07853533],20956
[ 0.98954552  0.01045448],20957
[ 0.00446463  0.99553537],20958
[ 0.83222622  0.16777378],20959
[ 0.01550806  0.98449194],20960
[ 0.00770861  0.99229139],20961
[ 0.41212565  0.58787435],20962
[ 0.95769089  0.04230913],20963
[ 0.0240168  0.9759832],20964
[ 0.91530335  0.08469664],20965
[ 0.01216394  0.98783606],20966
[ 0.00714797  0.99285203],20967
[ 0.03755134  0.96244866],20968
[ 0.55824804  0.44175196],20969
[ 0.90099704  0.09900297],20970
[ 0.98421621  0.01578377],20971
[ 0.05974483  0.94025517],20972
[ 0.96305317  0.03694683],20973
[ 0.8426227   0.15737732],20974
[ 0.07008934  0.92991066],20975
[ 0.00588286  0.99411714],20976
[ 0.01013672  0.98986328],20977
[ 0.05619061  0.94380939],20978
[ 0.00914794  0.99085206],20979
[ 0.953215    0.04678499],20980
[ 0.00561416  0.99438584],20981
[ 0.0039497  0.9960503],20982
[ 0.01722407  0.98277593],20983
[ 0.99221522  0.00778481],20984
[ 0.01907736  0.98092264],20985
[ 0.94177222  0.05822776],20986
[ 0.92509758  0.07490239],20987
[ 0.95047385  0.04952615],20988
[ 0.74985528  0.25014472],20989
[ 0.01982021  0.98017979],20990
[ 0.0198282  0.9801718],20991
[ 0.00752127  0.99247873],20992
[ 0.05531365  0.94468635],20993
[ 0.94240266  0.05759732],20994
[ 0.01038808  0.98961192],20995
[ 0.95641875  0.04358122],20996
[ 0.00670063  0.99329937],20997
[ 0.01004374  0.98995626],20998
[ 0.00679493  0.99320507],20999
[ 0.97322953  0.02677047],21000
[ 0.98402935  0.01597063],21001
[ 0.0093478  0.9906522],21002
[ 0.48793918  0.51206082],21003
[ 0.04820317  0.95179683],21004
[ 0.5955568  0.4044432],21005
[ 0.99403501  0.00596497],21006
[ 0.9610092   0.03899082],21007
[ 0.82475019  0.17524981],21008
[ 0.01728958  0.98271042],21009
[ 0.91501689  0.08498308],21010
[ 0.01311088  0.98688912],21011
[ 0.00716311  0.99283689],21012
[ 0.8777613  0.1222387],21013
[ 0.98715222  0.01284781],21014
[ 0.1065051  0.8934949],21015
[ 0.97566319  0.02433681],21016
[ 0.94665009  0.05334991],21017
[ 0.04183829  0.95816171],21018
[ 0.00828344  0.99171656],21019
[ 0.02142972  0.97857028],21020
[ 0.00433725  0.99566275],21021
[ 0.01052219  0.98947781],21022
[ 0.00537509  0.99462491],21023
[ 0.01389951  0.98610049],21024
[ 0.37813717  0.62186283],21025
[ 0.03489298  0.96510702],21026
[ 0.01954412  0.98045588],21027
[ 0.96629739  0.0337026 ],21028
[ 0.4158529  0.5841471],21029
[ 0.96093303  0.03906699],21030
[ 0.10096276  0.89903724],21031
[ 0.00987011  0.99012989],21032
[ 0.96593285  0.03406718],21033
[ 0.03343898  0.96656102],21034
[ 0.13583809  0.86416191],21035
[ 0.90985554  0.09014443],21036
[ 0.98152667  0.01847331],21037
[ 0.94713658  0.05286343],21038
[ 0.9177627   0.08223728],21039
[ 0.00502175  0.99497825],21040
[ 0.97468925  0.02531075],21041
[ 0.9865979   0.01340211],21042
[ 0.05100232  0.94899768],21043
[ 0.96835941  0.03164058],21044
[ 0.88725537  0.11274461],21045
[ 0.00688571  0.99311429],21046
[ 0.69094539  0.30905458],21047
[ 0.9905414   0.00945862],21048
[ 0.02118349  0.97881651],21049
[ 0.26995879  0.73004121],21050
[ 0.45086056  0.54913944],21051
[ 0.93151057  0.06848945],21052
[ 0.00702828  0.99297172],21053
[ 0.53500271  0.46499729],21054
[ 0.64809644  0.35190356],21055
[ 0.01239002  0.98760998],21056
[ 0.0191648  0.9808352],21057
[ 0.03567183  0.96432817],21058
[ 0.33181161  0.66818839],21059
[ 0.96692842  0.03307157],21060
[ 0.20542997  0.79457003],21061
[ 0.98372924  0.01627074],21062
[ 0.01934284  0.98065716],21063
[ 0.02075094  0.97924906],21064
[ 0.89881063  0.10118935],21065
[ 0.4158529  0.5841471],21066
[ 0.4158529  0.5841471],21067
[ 0.88640296  0.11359704],21068
[ 0.89901543  0.10098457],21069
[ 0.06576264  0.93423736],21070
[ 0.00177306  0.99822694],21071
[ 0.00656652  0.99343348],21072
[ 0.37237233  0.62762767],21073
[ 0.01223069  0.98776931],21074
[ 0.88376713  0.11623289],21075
[ 0.43029368  0.56970632],21076
[ 0.01215112  0.98784888],21077
[ 0.05491006  0.94508994],21078
[ 0.94468391  0.05531609],21079
[ 0.75777119  0.24222879],21080
[ 0.96074933  0.03925066],21081
[ 0.48629075  0.51370925],21082
[ 0.99381143  0.00618855],21083
[ 0.03310847  0.96689153],21084
[ 0.9808085   0.01919148],21085
[ 0.97422951  0.02577046],21086
[ 0.44674498  0.55325502],21087
[ 0.90991706  0.09008297],21088
[ 0.00992608  0.99007392],21089
[ 0.95035094  0.04964908],21090
[ 0.68804729  0.31195268],21091
[ 0.91015548  0.08984454],21092
[ 0.91960454  0.08039545],21093
[ 0.01301098  0.98698902],21094
[ 0.1681661  0.8318339],21095
[ 0.94574922  0.05425077],21096
[ 0.98358732  0.01641266],21097
[ 0.31209451  0.68790549],21098
[ 0.01356554  0.98643446],21099
[ 0.51826829  0.48173171],21100
[ 0.94611561  0.05388436],21101
[ 0.86804521  0.13195479],21102
[ 0.08831263  0.91168737],21103
[ 0.00564802  0.99435198],21104
[ 0.78336364  0.21663636],21105
[ 0.31354755  0.68645245],21106
[ 0.91352767  0.08647233],21107
[ 0.93063056  0.06936941],21108
[ 0.26209414  0.73790586],21109
[ 0.05309165  0.94690835],21110
[ 0.01381522  0.98618478],21111
[ 0.00491208  0.99508792],21112
[ 0.98047727  0.01952275],21113
[ 0.91911954  0.08088047],21114
[ 0.00445598  0.99554402],21115
[ 0.94016093  0.05983908],21116
[ 0.98824865  0.01175138],21117
[ 0.98352867  0.01647131],21118
[ 0.9861269  0.0138731],21119
[ 0.01787233  0.98212767],21120
[ 0.96009642  0.0399036 ],21121
[ 0.96401799  0.03598198],21122
[ 0.04727072  0.95272928],21123
[ 0.98832911  0.01167086],21124
[ 0.01198757  0.98801243],21125
[ 0.00694001  0.99305999],21126
[ 0.94563895  0.05436105],21127
[ 0.01103139  0.98896861],21128
[ 0.01153642  0.98846358],21129
[ 0.00657982  0.99342018],21130
[ 0.03603572  0.96396428],21131
[ 0.55994612  0.44005388],21132
[ 0.03088355  0.96911645],21133
[ 0.01357043  0.98642957],21134
[ 0.95042145  0.04957856],21135
[ 0.37790591  0.62209409],21136
[ 0.03510123  0.96489877],21137
[ 0.01734275  0.98265725],21138
[ 0.49432123  0.50567877],21139
[ 0.85261118  0.1473888 ],21140
[ 0.01175499  0.98824501],21141
[ 0.84022903  0.15977094],21142
[ 0.01005566  0.98994434],21143
[ 0.00733054  0.99266946],21144
[ 0.850604    0.14939599],21145
[ 0.97998017  0.02001981],21146
[ 0.00948668  0.99051332],21147
[ 0.93943387  0.06056614],21148
[ 0.01144671  0.98855329],21149
[ 0.0085972  0.9914028],21150
[ 0.8480196   0.15198043],21151
[ 0.99077153  0.00922847],21152
[ 0.63911283  0.3608872 ],21153
[ 0.92211664  0.07788339],21154
[ 0.4201405  0.5798595],21155
[ 0.04510528  0.95489472],21156
[ 0.01682311  0.98317689],21157
[ 0.98510963  0.01489034],21158
[ 0.6524415  0.3475585],21159
[ 0.00483781  0.99516219],21160
[ 0.10263401  0.89736599],21161
[ 0.98351401  0.016486  ],21162
[ 0.88767481  0.11232518],21163
[ 0.94048357  0.0595164 ],21164
[ 0.02099013  0.97900987],21165
[ 0.98824197  0.01175805],21166
[ 0.00492167  0.99507833],21167
[ 0.043414  0.956586],21168
[ 0.8280046   0.17199543],21169
[ 0.35808134  0.64191866],21170
[ 0.98246956  0.01753041],21171
[ 0.09853423  0.90146577],21172
[ 0.98374146  0.01625854],21173
[ 0.00520664  0.99479336],21174
[ 0.00720197  0.99279803],21175
[ 0.38989884  0.61010116],21176
[ 0.94104207  0.05895793],21177
[ 0.75574398  0.24425603],21178
[ 0.00701809  0.99298191],21179
[ 0.88857967  0.11142031],21180
[ 0.66284049  0.33715954],21181
[ 0.02238846  0.97761154],21182
[ 0.96767247  0.03232752],21183
[ 0.01019865  0.98980135],21184
[ 0.03595549  0.96404451],21185
[ 0.01194555  0.98805445],21186
[ 0.01169086  0.98830914],21187
[ 0.05114627  0.94885373],21188
[ 0.01799637  0.98200363],21189
[ 0.01347262  0.98652738],21190
[ 0.91565078  0.08434922],21191
[ 0.00619614  0.99380386],21192
[ 0.98146421  0.0185358 ],21193
[ 0.88039809  0.11960188],21194
[ 0.9831723   0.01682769],21195
[ 0.00551748  0.99448252],21196
[ 0.007227  0.992773],21197
[ 0.76795352  0.23204651],21198
[ 0.59878588  0.40121415],21199
[ 0.33912325  0.66087675],21200
[ 0.72390854  0.27609143],21201
[ 0.43397343  0.56602657],21202
[ 0.12613147  0.87386853],21203
[ 0.74644411  0.25355589],21204
[ 0.98514253  0.01485745],21205
[ 0.05056453  0.94943547],21206
[ 0.00815833  0.99184167],21207
[ 0.94637388  0.0536261 ],21208
[ 0.90984613  0.09015386],21209
[ 0.66688919  0.33311078],21210
[ 0.05193585  0.94806415],21211
[ 0.97637224  0.02362776],21212
[ 0.37210077  0.62789923],21213
[ 0.00911152  0.99088848],21214
[ 0.02000231  0.97999769],21215
[ 0.16287154  0.83712846],21216
[ 0.98550326  0.01449677],21217
[ 0.0043636  0.9956364],21218
[ 0.47008282  0.52991718],21219
[ 0.03729755  0.96270245],21220
[ 0.98161966  0.01838032],21221
[ 0.01000768  0.98999232],21222
[ 0.9706313   0.02936869],21223
[ 0.74188328  0.25811672],21224
[ 0.98204672  0.01795327],21225
[ 0.00943118  0.99056882],21226
[ 0.97712457  0.02287544],21227
[ 0.78385544  0.21614459],21228
[ 0.96506017  0.03493981],21229
[ 0.70064652  0.29935348],21230
[ 0.55030292  0.44969708],21231
[ 0.00429976  0.99570024],21232
[ 0.98786932  0.01213065],21233
[ 0.16260958  0.83739042],21234
[ 0.99113369  0.0088663 ],21235
[ 0.09791952  0.90208048],21236
[ 0.97160876  0.02839125],21237
[ 0.01192904  0.98807096],21238
[ 0.9907921   0.00920788],21239
[ 0.02100849  0.97899151],21240
[ 0.05378968  0.94621032],21241
[ 0.2121408  0.7878592],21242
[ 0.42887354  0.57112646],21243
[ 0.2809763  0.7190237],21244
[ 0.01672858  0.98327142],21245
[ 0.98903745  0.01096256],21246
[ 0.00893116  0.99106884],21247
[ 0.01175326  0.98824674],21248
[ 0.01612473  0.98387527],21249
[ 0.53669095  0.46330902],21250
[ 0.81813759  0.18186241],21251
[ 0.78794068  0.21205932],21252
[ 0.18347442  0.81652558],21253
[ 0.00677258  0.99322742],21254
[ 0.06039852  0.93960148],21255
[ 0.45242256  0.54757744],21256
[ 0.98515975  0.01484026],21257
[ 0.95649791  0.04350208],21258
[ 0.22104377  0.77895623],21259
[ 0.98321438  0.01678559],21260
[ 0.01021242  0.98978758],21261
[ 0.92671686  0.07328313],21262
[ 0.01728493  0.98271507],21263
[ 0.39064074  0.60935926],21264
[ 0.9351638   0.06483622],21265
[ 0.96268159  0.03731842],21266
[ 0.97550458  0.02449542],21267
[ 0.96522015  0.03477982],21268
[ 0.93203086  0.06796912],21269
[ 0.29783487  0.70216513],21270
[ 0.00483781  0.99516219],21271
[ 0.01052672  0.98947328],21272
[ 0.4158529  0.5841471],21273
[ 0.00670063  0.99329937],21274
[ 0.05701858  0.94298142],21275
[ 0.95220745  0.04779254],21276
[ 0.9387973   0.06120268],21277
[ 0.04395121  0.95604879],21278
[ 0.00403166  0.99596834],21279
[ 0.00719732  0.99280268],21280
[ 0.01882946  0.98117054],21281
[ 0.47406369  0.52593631],21282
[ 0.22603971  0.77396029],21283
[ 0.00815213  0.99184787],21284
[ 0.01678979  0.98321021],21285
[ 0.00905091  0.99094909],21286
[ 0.00852352  0.99147648],21287
[ 0.01398367  0.98601633],21288
[ 0.0126397  0.9873603],21289
[ 0.00926787  0.99073213],21290
[ 0.96217602  0.03782395],21291
[ 0.26840007  0.73159993],21292
