test_id,is_female_rf,is_female_drf_h2o,is_female_more_epoch_nn,more-nn,is_female
26025,0,0.007732399,1.21E-12,2.84E-04,0.002577466
26026,0.56,0.591112575,2.03E-08,0.616468646,0.383704198
26027,0.79,0.869862876,1,0.986864732,0.886620959
26028,0.98,0.959546481,1,0.999985484,0.979848827
26029,0.855,0.906753466,1,0.99921725,0.920584489
26030,0.09,0.062050253,1.29E-12,0.117821698,0.050683418
26031,0.155,0.203109044,3.54E-07,0.021564945,0.119369799
26032,0.45,0.550506808,6.53E-09,0.202854911,0.333502272
26033,0.165,0.181108479,2.45E-12,1.22E-04,0.115369493
26034,0.02,0.030830364,1.58E-12,1.42E-04,0.016943455
26035,0.985,1,1,0.999928157,0.995
26036,0.99,1,1,0.99864533,0.996666667
26037,0,0.01287812,1.52E-21,1.38E-04,0.004292707
26038,0.44,0.407723804,2.38E-05,0.273748955,0.282582533
26039,0.73,0.786180153,0.993162573,0.899087619,0.836447575
26040,0.975,0.971158335,1,0.999994368,0.982052778
26041,0.005,0.008192138,2.25E-14,8.98E-04,0.004397379
26042,0.97,0.97694809,1,0.979714975,0.98231603
26043,0.95,0.950809172,1,0.997231151,0.966936391
26044,0.74,0.667281752,0.922300348,0.74287412,0.776527366
26045,0.215,0.198231945,5.28E-10,0.006431141,0.137743982
26046,0.075,0.05378059,4.46E-17,0.008390839,0.042926863
26047,0.94,0.936192555,0.999951104,0.999780238,0.958714553
26048,0.34,0.415766825,1.66E-08,0.723063152,0.25192228
26049,0.645,0.607247911,0.996799192,0.878289484,0.749682367
26050,0.79,0.753243857,0.999999966,0.985278655,0.847747941
26051,0.96,0.97694809,0.99999996,0.964332181,0.978982683
26052,0.945,0.97694809,1,0.99999655,0.973982697
26053,0.96,0.97694809,1,0.974669572,0.978982697
26054,1,0.99425303,1,0.999982762,0.998084343
26055,0.125,0.103116163,1.32E-12,0.146719818,0.076038721
26056,0.35,0.282612371,0.998777555,0.028546661,0.543796642
26057,0.985,0.988495408,1,0.999824707,0.991165136
26058,0.215,0.250925603,1.39E-14,0.009793031,0.155308534
26059,0.37,0.42469046,4.85E-05,0.188249224,0.264912998
26060,0.515,0.586628087,0.999999606,0.325790784,0.700542564
26061,0,0.015448224,8.40E-19,5.28E-04,0.005149408
26062,0.14,0.2611092,3.03E-19,0.001221378,0.133703067
26063,0.97,0.965357808,1,0.999981424,0.978452603
26064,0.3,0.35333788,0.010183959,0.438954247,0.221173946
26065,0.295,0.315798385,6.73E-17,0.008094352,0.203599462
26066,0.2,0.17308256,1.73E-04,0.116202095,0.124418393
26067,0.045,0.015448224,6.91E-16,6.49E-06,0.020149408
26068,0.19,0.253911768,0.036605911,0.003536184,0.160172559
26069,0.08,0.076584493,6.77E-19,5.83E-04,0.052194831
26070,0.19,0.188457341,2.71E-11,5.44E-04,0.126152447
26071,0.87,0.871059637,0.999887238,0.996143066,0.913648958
26072,0.025,0.038496784,2.72E-11,1.79E-04,0.021165595
26073,0.165,0.147847253,6.15E-08,0.002841558,0.104282438
26074,0.975,1,1,0.999726563,0.991666667
26075,0.025,0.008091642,8.42E-13,0.005011759,0.011030547
26076,0.98,0.982727105,1,0.999781821,0.987575702
26077,0.105,0.166364488,8.28E-21,8.23E-04,0.090454829
26078,0.95,0.982727105,0.999999999,0.997233616,0.977575701
26079,0.82,0.822833951,0.770347886,0.985334641,0.804393946
26080,0.02,0.030830364,2.91E-35,3.40E-06,0.016943455
26081,0.9,0.906753466,1,0.998795338,0.935584489
26082,0.005,0.002321463,2.71E-09,0.009421565,0.002440489
26083,0.245,0.144132111,2.88E-19,0.012908658,0.129710704
26084,1,1,1,0.99518231,1
26085,0.34,0.332272393,0.675091238,6.77E-04,0.44912121
26086,0.075,0.068999364,0.018629279,0.003928048,0.054209547
26087,0.67,0.667281752,1,0.101500231,0.779093917
26088,0.49,0.490541402,0.99995774,0.121915059,0.660166381
26089,0.995,0.99425303,1,0.98824768,0.996417677
26090,0.045,0.030830364,9.01E-16,1.27E-04,0.025276788
26091,0.055,0.071529532,1.07E-14,0.002008839,0.042176511
26092,1,0.99425303,1,0.999878098,0.998084343
26093,0.99,1,0.999999999,0.999518755,0.996666666
26094,1,1,1,0.998309401,1
26095,1,0.982727105,1,0.977126196,0.994242368
26096,0.92,0.913531545,1,0.999820995,0.944510515
26097,0.97,0.980801958,1,0.981258069,0.983600653
26098,0.49,0.537010024,0.987075876,0.814135103,0.671361966
26099,0.7,0.71204434,0.999997093,0.77826214,0.804013811
26100,0.275,0.246699404,5.00E-15,0.00446308,0.173899801
26101,0.945,0.974054557,0.999999402,0.957670946,0.973017986
26102,0.625,0.628814682,0.99999998,0.5999801,0.751271554
26103,0.02,0.015448224,6.65E-13,1.26E-05,0.011816075
26104,1,0.97694809,1,0.999836338,0.99231603
26105,0.915,0.912663376,1,0.999997292,0.942554459
26106,0.01,0.023147528,0.095644376,0.00579564,0.042930635
26107,0.465,0.392778048,6.93E-04,0.005282766,0.286156895
26108,0.945,0.97694809,1,0.971919468,0.973982697
26109,0.935,0.974054557,1,0.999251032,0.969684852
26110,0.67,0.642951426,0.999999408,0.53089518,0.770983611
26111,0.41,0.36033105,2.26E-11,0.790010564,0.256777017
26112,1,0.99425303,1,0.999922821,0.998084343
26113,0.115,0.136690085,2.02E-14,0.012963335,0.083896695
26114,0.75,0.795383003,0.969072352,0.808711285,0.838151785
26115,1,0.99425303,1,0.999998299,0.998084343
26116,0.335,0.325221758,1.58E-05,0.035939559,0.22007917
26117,0.975,0.97694809,1,0.999751833,0.983982697
26118,0.095,0.161436064,1.28E-26,2.83E-06,0.085478688
26119,0.92,0.953724322,1,0.999999937,0.957908107
26120,0.835,0.865071308,1,0.999953715,0.900023769
26121,0.89,0.918562208,0.999999998,0.815379573,0.936187402
26122,0.995,1,1,0.999557882,0.998333333
26123,0.52,0.540389807,0.99780673,0.701162451,0.686065512
26124,0.47,0.487178297,0.515203856,0.015421758,0.490794051
26125,0.015,0.031378509,8.75E-10,0.00267416,0.015459503
26126,0.87,0.871059637,1,0.999360362,0.913686546
26127,0.14,0.129232359,3.53E-11,0.00326249,0.08974412
26128,0.34,0.36033105,1.07E-11,0.002763305,0.233443683
26129,0.02,0.030830364,4.92E-26,1.09E-05,0.016943455
26130,0.22,0.240677662,4.38E-07,0.569443421,0.153559367
26131,0.895,0.900832448,1,0.99805787,0.931944149
26132,0.755,0.816754073,0.999999838,0.839960462,0.857251304
26133,0.075,0.129232359,3.64E-16,0.008864778,0.068077453
26134,0.295,0.311077014,0.26649282,0.408278233,0.290856611
26135,0.105,0.032390653,7.70E-16,0.142607319,0.045796884
26136,0.39,0.341650796,0.013523547,0.183064077,0.248391448
26137,0.28,0.259703011,2.43E-18,2.60E-04,0.179901004
26138,0.23,0.199045266,7.26E-07,4.79E-04,0.143015331
26139,0.945,0.962937736,1,0.998372184,0.969312579
26140,0.135,0.114269611,0.002440235,0.024079039,0.083903282
26141,0.78,0.772154828,1,0.909518325,0.850718276
26142,0.34,0.301277442,4.30E-11,0.033633709,0.213759147
26143,0.98,0.982727105,1,0.999972764,0.987575702
26144,0.03,0.076584493,3.50E-31,1.01E-06,0.035528164
26145,0.065,0.06139808,3.46E-14,0.003374419,0.042132693
26146,0.985,0.99425303,1,0.926471022,0.993084343
26147,1,1,0.999996553,0.999983538,0.999998851
26148,0.235,0.215272149,5.70E-08,0.869783519,0.150090735
26149,0.415,0.460830034,4.15E-07,0.081492523,0.291943483
26150,0.05,0.068999364,6.33E-16,0.002282491,0.039666455
26151,0.295,0.342821298,1.89E-06,0.0481928,0.212607729
26152,0.885,0.92150748,0.999975425,0.968801489,0.935494302
26153,0.685,0.727276323,0.960804875,0.986071039,0.791027066
26154,0.04,0.073119006,0.999984033,0.085258676,0.371034346
26155,0.285,0.254992333,8.91E-14,0.013300646,0.179997444
26156,0.17,0.192126011,2.70E-16,0.017947786,0.12070867
26157,0.985,0.99425303,1,0.998773182,0.993084343
26158,0.17,0.091706492,1.25E-12,2.43E-04,0.087235497
26159,0.575,0.698995653,1,0.950252116,0.757998551
26160,0.945,0.918562208,1,0.988943399,0.954520736
26161,0.97,0.988495408,0.999998467,0.999822299,0.986164625
26162,0.05,0.076584493,2.18E-08,0.011329649,0.042194838
26163,0.975,0.979838938,1,0.999278217,0.984946313
26164,0.885,0.924449995,1,0.978893007,0.936483332
26165,0.935,0.912663376,0.999586786,0.998872111,0.949083387
26166,0.11,0.091706492,2.57E-12,0.135317122,0.067235497
26167,0.02,0.015448224,1.75E-17,2.04E-05,0.011816075
26168,0.965,0.99425303,1,0.962108378,0.986417677
26169,0.985,0.97694809,1,0.99856634,0.98731603
26170,0.605,0.701684665,0.999999998,0.737467902,0.768894888
26171,0.11,0.129232359,0.023695875,0.003878372,0.087642745
26172,0.01,0.003491483,5.37E-09,0.025733826,0.004497163
26173,0.135,0.144132111,5.70E-17,0.004182665,0.093044037
26174,0.995,0.99425303,1,0.999422906,0.996417677
26175,0.995,1,1,0.994290852,0.998333333
26176,1,0.993102359,1,0.998097047,0.997700786
26177,0.02,0.023147528,1.28E-29,1.36E-04,0.014382509
26178,0.98,0.988495408,0.999987594,0.995927525,0.989494334
26179,0.295,0.318156647,2.61E-21,0.001868863,0.204385549
26180,0.01,0.007732399,3.71E-23,1.65E-07,0.0059108
26181,0.005,0.03099365,2.13E-11,2.36E-05,0.011997883
26182,0.995,0.99425303,1,0.999963523,0.996417677
26183,0.09,0.106764488,7.89E-20,0.010387117,0.065588163
26184,0.93,0.950809172,1,0.997120699,0.960269724
26185,0.99,0.99425303,1,0.997256132,0.99475101
26186,0.105,0.103005967,7.87E-17,0.035709202,0.069335322
26187,0.675,0.761509568,0.999191282,0.723074319,0.811900284
26188,0.315,0.391624523,6.22E-06,0.083739272,0.235543581
26189,0.995,0.99425303,1,0.997205402,0.996417677
26190,0.285,0.325221758,8.80E-04,0.404116022,0.203700422
26191,0.985,0.988495408,1,0.998470798,0.991165136
26192,0.165,0.147847253,5.10E-08,3.47E-04,0.104282435
26193,0.24,0.27903776,1.03E-17,0.04766961,0.173012587
26194,0.695,0.719967924,0.016233764,0.962004419,0.477067229
26195,0.985,0.985612593,1,0.9987305,0.990204198
26196,0.01,0.015448224,1.30E-18,6.38E-08,0.008482741
26197,0.105,0.136690085,1.81E-17,8.37E-04,0.080563362
26198,0.515,0.628814682,0.999999999,0.087233406,0.714604894
26199,0.05,0.038496784,3.00E-18,4.69E-07,0.029498928
26200,0.24,0.303982815,0.069104879,0.252062096,0.204362565
26201,0.15,0.217699702,9.78E-23,1.69E-06,0.122566567
26202,0.98,0.982727105,1,0.999326045,0.987575702
26203,0.8,0.832941412,1,0.999383857,0.877647137
26204,0.225,0.181108479,2.34E-04,0.001952619,0.135447527
26205,0.35,0.381225198,0.023891713,0.015044913,0.251705637
26206,0.085,0.076584493,7.56E-05,3.10E-04,0.053886683
26207,0.795,0.84402272,0.999687258,0.971328179,0.879569993
26208,0.02,0.046146843,9.88E-25,0.19723222,0.022048948
26209,0.995,0.99425303,1,0.998958439,0.996417677
26210,0.695,0.779645468,0.02054762,0.39817623,0.498397696
26211,0.225,0.250307455,1.61E-13,0.009011387,0.158435818
26212,0.59,0.593153516,0.999999868,0.866411028,0.727717795
26213,0.685,0.767694971,1,0.957903429,0.81756499
26214,0.08,0.087932008,2.68E-11,0.002418638,0.055977336
26215,0.055,0.068999364,5.53E-06,0.001323664,0.041334966
26216,0.71,0.690568726,1,0.989021503,0.800189575
26217,0.795,0.883002433,0.999959865,0.865373798,0.892654099
26218,0.845,0.804559511,0.99999989,0.998352645,0.883186467
26219,0.045,0.015448224,1.10E-09,0.004854315,0.020149408
26220,0.155,0.194569661,4.49E-17,0.002088139,0.11652322
26221,0.565,0.529530346,0.324104229,0.036743708,0.472878192
26222,0.81,0.892920425,0.999994599,0.998766906,0.900971675
26223,0.53281141,0.539756909,0.510895759,0.042265327,0.527821359
26224,0.935,0.930326767,0.999831912,0.999952184,0.955052893
26225,0.025,0.030830364,9.24E-13,2.66E-06,0.018610121
26226,0,0,4.52E-20,1.21E-04,1.51E-20
26227,0.145,0.144132111,6.41E-20,7.84E-04,0.09637737
26228,0.99,0.992335007,1,0.998625005,0.994111669
26229,0.775,0.782667353,1,0.983840424,0.852555784
26230,0.495,0.569320164,1.42E-07,0.357948252,0.354773435
26231,0.28,0.339308595,0.084793711,0.419299614,0.234700769
26232,0.005,0.007732399,1.90E-20,0.008445373,0.004244133
26233,0.115,0.167419682,0.365971696,0.095979415,0.21613046
26234,0.13,0.158969264,8.48E-12,0.033216876,0.096323088
26235,1,0.982727105,1,0.996645424,0.994242368
26236,0.95,0.939121339,0.999995146,0.998848727,0.963038829
26237,0.145,0.166364488,0.059019604,3.71E-05,0.123461364
26238,0,0.038496784,1.36E-16,6.18E-05,0.012832261
26239,0.02,0.023147528,2.90E-18,1.24E-04,0.014382509
26240,0.57,0.532469564,0.261472149,0.658221851,0.454647238
26241,0.475,0.479542775,0.133109729,0.173063879,0.362550834
26242,0.165,0.158969264,9.35E-08,0.027078866,0.107989786
26243,0.04,0.05378059,1.45E-14,0.001880323,0.031260197
26244,0.525,0.523988233,0.999999989,0.995827824,0.682996074
26245,0.995,0.97887562,1,0.999722806,0.991291873
26246,0.405,0.557103602,0.999999988,0.753171758,0.65403453
26247,0.725,0.686347074,0.999999997,0.941603793,0.803782357
26248,0.075,0.062352855,4.28E-16,0.005113912,0.045784285
26249,0.24,0.166364488,4.96E-15,6.66E-04,0.135454829
26250,0.78,0.792318319,1,0.281910047,0.85743944
26251,0,0.079725263,7.41E-06,0.024608179,0.026577557
26252,0.985,0.982727105,1,0.999994961,0.989242368
26253,0.04,0.06139808,8.67E-16,0.001939112,0.03379936
26254,0,0,3.83E-21,0.00418829,1.28E-21
26255,0.04,0.030830364,4.02E-11,0.016808685,0.023610121
26256,0.995,0.982727105,0.999999991,0.998785786,0.992575699
26257,0.485,0.616970432,0.827838309,0.544640011,0.64326958
26258,0.59,0.591849459,0.999993717,0.190211079,0.727281059
26259,0.175,0.224972258,1.88E-13,0.001657185,0.133324086
26260,0.99,0.97694809,0.999999997,0.978807718,0.988982696
26261,0.655,0.711595257,0.999999987,0.641019396,0.788865081
26262,0.995,0.99425303,1,0.999868559,0.996417677
26263,0.305,0.336378595,0.014375205,0.533867794,0.2185846
26264,0.085,0.130569526,1.30E-11,0.016430335,0.071856509
26265,0.17,0.154665852,0.048619126,0.166375188,0.124428326
26266,0.38,0.531744618,0.960757343,0.317614734,0.62416732
26267,0.88,0.924449995,1,0.991736856,0.934816665
26268,0.21,0.21818501,1.43E-06,0.243065071,0.142728813
26269,0.14,0.157735216,2.27E-05,0.003711551,0.099252651
26270,1,1,1,0.999870759,1
26271,0.135,0.188457341,8.38E-05,0.155213566,0.107847032
26272,0.29,0.363822287,1.87E-08,0.675748508,0.217940768
26273,0.03,0.038496784,2.83E-26,2.52E-05,0.022832261
26274,0.985,0.982727105,1,0.997566352,0.989242368
26275,0.08,0.129232359,1.38E-06,0.003216186,0.06974458
26276,1,0.99425303,1,0.999860806,0.998084343
26277,0.99,0.982314673,1,0.999951936,0.990771558
26278,1,1,1,0.999614003,1
26279,0.72,0.646232775,0.999780173,0.836165129,0.788670983
26280,0.975,0.99425303,1,0.999046522,0.98975101
26281,0.045,0.06139808,3.17E-23,0.001327101,0.035466027
26282,0.005,0,9.32E-13,2.23E-05,0.001666667
26283,0.545,0.660901845,0.999999461,0.980122788,0.735300435
26284,0.945,0.963421901,0.999999991,0.999264872,0.969473964
26285,0.02,0.007732399,4.17E-21,1.60E-05,0.009244133
26286,0.025,0.057591364,1.13E-14,6.27E-05,0.027530455
26287,0.91,0.906753466,1,0.999767026,0.938917822
26288,0.18,0.246699404,5.98E-24,4.89E-05,0.142233135
26289,1,1,1,0.99872558,1
26290,0.95,0.924449995,1,0.999698914,0.958149998
26291,0.995,1,1,0.996380904,0.998333333
26292,0.97,0.947474241,1,0.999990035,0.972491414
26293,0.975,0.959546481,1,0.999808383,0.97818216
26294,0.31,0.275459456,0.062974138,0.012681258,0.216144531
26295,0.97,0.965357808,1,0.999975964,0.978452603
26296,0.93,0.926410141,0.999997132,0.902938634,0.952135758
26297,0.005,0,8.10E-21,2.05E-05,0.001666667
26298,0.925,0.94204739,0.999997309,0.993740998,0.955681566
26299,0.98,0.99425303,1,0.999983073,0.991417677
26300,0.99,0.988495408,1,0.999232553,0.992831803
26301,0.965,0.971158335,1,0.999482706,0.978719445
26302,0.085,0.107181856,2.52E-10,0.011807328,0.064060619
26303,0.58,0.634291673,0.938977904,0.8847228,0.717756526
26304,0.01,0.007732399,2.22E-11,3.81E-04,0.0059108
26305,0.995,0.99425303,0.999999999,0.998554273,0.996417676
26306,0.74,0.801503595,7.78E-06,0.937686758,0.513837126
26307,0.675,0.625644304,0.999948008,0.315477586,0.766864104
26308,0.99,1,1,0.999333983,0.996666667
26309,0.51,0.41920177,3.70E-05,0.45242822,0.309746249
26310,0.94,0.97694809,1,0.998942377,0.97231603
26311,0.735,0.719445265,0.446385125,0.887366675,0.63361013
26312,0.145,0.146918834,1.19E-09,0.003728578,0.097306278
26313,0.22,0.268291747,9.42E-12,0.013154506,0.162763916
26314,0.98,0.982727105,1,0.998409723,0.987575702
26315,0.075,0.06965015,1.71E-08,0.054056678,0.048216722
26316,0.92,0.947891302,1,0.999409477,0.955963767
26317,0.975,0.988495408,0.999937681,0.997939529,0.98781103
26318,0.125,0.095476975,2.33E-17,0.037376409,0.073492325
26319,0.975,0.988495408,1,0.993895742,0.987831803
26320,0.99,0.97694809,1,0.998609825,0.988982697
26321,0.755,0.798444761,1,0.963942248,0.851148254
26322,0.545,0.671528118,1,0.927750427,0.738842706
26323,0.895,0.923714625,1,0.998074046,0.939571542
26324,0.105,0.129232359,9.60E-08,0.147782064,0.078077485
26325,0.72,0.736648673,1,0.940188165,0.818882891
26326,0.02,0.007732399,1.00E-20,1.60E-05,0.009244133
26327,0.02,0.030830364,3.48E-26,8.06E-04,0.016943455
26328,0.01,0.023147528,5.05E-17,5.90E-05,0.011049176
26329,0.32,0.507306561,0.999886663,0.596303041,0.609064408
26330,0.085,0.195790847,2.85E-28,0.001135128,0.093596949
26331,0.465,0.487427933,6.67E-07,0.073040996,0.3174762
26332,0.34,0.332814151,0.999851971,0.217366565,0.557555374
26333,0.115,0.107394899,2.83E-11,0.130639017,0.074131633
26334,0.015,0.057591364,4.74E-15,0.001940816,0.024197121
26335,0.53,0.55380684,0.932134013,0.388138954,0.671980284
26336,0.05,0.046146843,1.98E-20,1.65E-04,0.032048948
26337,1,1,1,0.999958903,1
26338,0.92,0.949462801,1,0.999731159,0.9564876
26339,1,0.99425303,1,0.999992215,0.998084343
26340,0.995,1,0.999998271,0.944509117,0.998332757
26341,0.79,0.815131931,0.999950702,0.763313835,0.868360878
26342,0.06,0.114269611,3.42E-11,0.0020634,0.05808987
26343,0.965,0.971158335,1,0.999985737,0.978719445
26344,0.115,0.107390521,0.001014922,0.01972792,0.074468481
26345,0.99,0.97694809,1,0.994641028,0.988982697
26346,0.795,0.894900291,0.759850482,0.855240324,0.816583591
26347,0.015,0.015448224,1.80E-32,4.00E-05,0.010149408
26348,0.02,0.055637629,7.33E-16,0.006351751,0.025212543
26349,0.185,0.158969264,4.28E-17,0.010144046,0.114656421
26350,0.11,0.129232359,1.99E-17,0.001594878,0.07974412
26351,0.75,0.739766768,0.995631712,0.99951374,0.82846616
26352,0.995,0.953724322,0.9999875,0.999986309,0.982903941
26353,0.985,0.969999092,1,0.998264311,0.984999697
26354,0.63,0.617329975,0.861485915,0.048866925,0.70293863
26355,0.985,0.982727105,1,0.995923775,0.989242368
26356,0.16,0.209195881,6.21E-08,0.023027276,0.123065315
26357,0.15,0.151716326,1.29E-08,0.002101878,0.100572113
26358,0.985,0.982727105,1,0.995269581,0.989242368
26359,0.15,0.068999364,0.999999679,0.021054374,0.406333014
26360,0.28,0.296874005,5.82E-22,0.008948197,0.192291335
26361,0.145,0.131720016,8.75E-05,0.045030152,0.092269175
26362,0.81,0.847791637,9.91E-04,0.948854156,0.552927576
26363,0.67,0.689513826,1,0.971588997,0.786504609
26364,0.55,0.622359465,0.999957614,0.997731084,0.724105693
26365,0.975,0.988495408,1,0.99997459,0.987831803
26366,0.27,0.295094514,2.66E-09,0.174650029,0.188364839
26367,0.02,0.015448224,1.03E-05,0.098512761,0.011819514
26368,0.49,0.531148612,0.993249491,0.409688887,0.671466034
26369,0.24,0.296874005,0.001753311,0.559838354,0.179542439
26370,0.905,0.888956963,0.999999896,0.962343831,0.931318953
26371,1,1,1,0.999670958,1
26372,0.045,0.030830364,8.30E-09,2.74E-07,0.025276791
26373,0.25,0.181108479,3.25E-04,0.036302159,0.14381111
26374,0.945,0.96825942,1,0.996446942,0.971086473
26375,0.18,0.149703358,1.19E-23,0.010169941,0.109901119
26376,0.955,0.92150748,1,0.99933125,0.958835827
26377,0.2,0.121758885,2.88E-05,0.008426895,0.107262575
26378,0.31,0.165572885,0.978670518,0.083915687,0.484747801
26379,0.215,0.311077014,0.997082381,0.60713871,0.507719798
26380,0.05,0.043598638,1.26E-31,9.18E-07,0.031199546
26381,0.955,0.965357808,1,0.990214618,0.973452603
26382,0.04,0.05378059,1.39E-15,1.91E-05,0.031260197
26383,1,1,1,0.99953275,1
26384,0.95,0.909709807,1,0.999402909,0.953236602
26385,0.12,0.132963188,7.65E-23,2.91E-05,0.084321063
26386,1,0.99425303,1,0.999884189,0.998084343
26387,0,0.023147528,2.68E-16,0.002404965,0.007715843
26388,0.165,0.24977849,0.004084735,0.162746087,0.139621075
26389,0.93,0.930326767,1,0.99710455,0.953442256
26390,0.01,0.007732399,1.31E-15,5.21E-04,0.0059108
26391,0.945,0.959546481,0.999964244,0.998499524,0.968170242
26392,0.115,0.184784833,1.43E-14,1.98E-04,0.099928278
26393,0.98,0.953724322,1,0.999995614,0.977908107
26394,0.985,0.99425303,1,0.999987316,0.993084343
26395,1,0.988495408,1,0.999925453,0.996165136
26396,0.055,0.046146843,3.14E-10,0.022900003,0.033715614
26397,0.15,0.195790847,3.05E-14,9.88E-04,0.115263616
26398,0.985,0.988495408,0.999999945,0.963348904,0.991165118
26399,0.02,0.023147528,7.44E-13,1.65E-04,0.014382509
26400,0.94,0.944970709,1,0.998335435,0.961656903
26401,0.925,0.94204739,1,0.96953635,0.955682463
26402,0.005,0.007732399,4.22E-08,2.14E-04,0.004244147
26403,0.99,0.99425303,1,0.999973545,0.99475101
26404,0.995,1,1,0.99991904,0.998333333
26405,0.945,0.947891302,1,0.999956398,0.964297101
26406,0.07,0.091706492,1.10E-10,0.002954573,0.053902164
26407,0.025,0.030830364,1.64E-15,4.91E-04,0.018610121
26408,0.995,0.988495408,1,0.998138523,0.994498469
26409,0.975,0.982727105,1,0.999982652,0.985909035
26410,0.08,0.07051768,4.60E-07,0.004206576,0.050172713
26411,0.99,0.99425303,1,0.999974422,0.99475101
26412,0.005,0,3.30E-19,1.08E-05,0.001666667
26413,0.83,0.816754073,1,0.998179409,0.882251358
26414,0.055,0.076584493,7.95E-21,0.003421065,0.043861498
26415,0.305,0.384695164,1.97E-10,0.633869615,0.229898388
26416,0.05,0.038496784,8.41E-08,0.007163991,0.029498956
26417,1,1,1,0.999796452,1
26418,0.025,0.030830364,1.87E-21,6.46E-04,0.018610121
26419,0.985,0.965357808,1,0.999930653,0.983452603
26420,0.99,0.982727105,0.99999975,0.99816852,0.990908952
26421,0.995,0.99425303,1,0.999900796,0.996417677
26422,0.525,0.654509479,0.99999982,0.033526637,0.7265031
26423,0.165,0.151558488,4.21E-14,5.29E-08,0.105519496
26424,0.025,0.030830364,3.58E-11,0.007733951,0.018610121
26425,0.93,0.950809172,0.999999989,0.987305997,0.96026972
26426,0.82,0.884988523,1,0.938080577,0.901662841
26427,0.19,0.166364488,4.39E-08,0.096263725,0.118788177
26428,0.985,0.97694809,0.999999949,0.99727346,0.987316013
26429,0.915,0.85606756,1.90E-04,0.940994782,0.590419247
26430,0.1,0.084783545,4.75E-14,0.006743027,0.061594515
26431,0.935,0.947891302,1,0.975353787,0.960963767
26432,0.885,0.936192555,1,0.98228217,0.940397518
26433,0.925,0.959546481,1,0.938961371,0.961515494
26434,0.53,0.453361075,0.011756044,0.663080364,0.331705706
26435,0.27,0.268291747,0.94861801,0.022912064,0.495636586
26436,0.99,0.99425303,1,0.992353521,0.99475101
26437,0.79,0.841004368,1,0.969508022,0.877001456
26438,0.125,0.106764488,2.90E-12,0.001037522,0.077254829
26439,0.04,0.025454105,6.09E-21,0.008498126,0.021818035
26440,1,0.99425303,1,0.999801941,0.998084343
26441,1,0.980801958,1,0.998217677,0.993600653
26442,0.11,0.156089146,9.88E-18,0.016094546,0.088696382
26443,0.12,0.05378059,5.09E-14,0.094879165,0.057926863
26444,0.97,0.96825942,1,0.990356261,0.979419807
26445,0.215,0.232229696,1.06E-09,0.154053299,0.149076566
26446,0.02,0.015448224,1.68E-09,7.22E-05,0.011816075
26447,0.005,0,1.43E-12,1.65E-04,0.001666667
26448,0.55,0.667281752,0.999999996,0.751909129,0.739093916
26449,0.985,0.988495408,0.999999991,0.998489548,0.991165133
26450,0.02,0.023147528,7.36E-19,1.12E-06,0.014382509
26451,0.825,0.865071308,1,0.985460835,0.896690436
26452,0.985,0.988495408,1,0.99891749,0.991165136
26453,0.98,0.99425303,1,0.999999958,0.991417677
26454,0.995,0.980801958,1,0.991081503,0.991933986
26455,0.745,0.711595257,0.99999997,0.901811637,0.818865075
26456,0.365,0.335792295,1.84E-10,0.005023639,0.233597432
26457,0.91,0.853060627,1,0.999947195,0.921020209
26458,1,0.988495408,1,0.999133446,0.996165136
26459,0.015,0.007189832,9.44E-13,0.00215491,0.007396611
26460,0.11,0.076584493,1.21E-28,6.66E-04,0.062194831
26461,0.565,0.625588656,0.99064135,0.805800315,0.727076669
26462,0.935,0.959546481,1,0.999018646,0.964848827
26463,0.295,0.374274666,2.12E-06,0.00519487,0.223092261
26464,0.08,0.125497594,9.45E-16,2.74E-05,0.068499198
26465,0.505,0.601593687,0.00124673,0.728869452,0.369280139
26466,0.84,0.910694638,0.99999961,0.85221239,0.916898083
26467,0.58,0.554644423,0.924456567,0.437475604,0.686366996
26468,0.005,0,1.33E-10,8.24E-05,0.001666667
26469,0.02,0.007896738,1.66E-29,1.75E-04,0.009298913
26470,0.095,0.162668817,3.10E-14,0.18854881,0.085889606
26471,0.08,0.146609307,0.376008168,0.107445129,0.200872492
26472,0.005,0,1.57E-18,8.98E-06,0.001666667
26473,0.055,0.099243465,1.31E-06,0.011193405,0.051414924
26474,0.015,0.015448224,2.81E-23,1.10E-04,0.010149408
26475,0.975,0.982727105,1,0.999977818,0.985909035
26476,0.01,0.003868275,7.17E-12,1.30E-04,0.004622758
26477,0.985,0.988495408,1,0.999727994,0.991165136
26478,0.525,0.444264935,0.002467753,0.957801068,0.323910896
26479,0.66,0.500043671,0.998814425,0.342879977,0.719619365
26480,1,1,1,0.962836937,1
26481,0.995,1,1,0.989526431,0.998333333
26482,0.22,0.265899216,2.72E-16,0.225051714,0.161966405
26483,0.01,0.015448224,9.96E-20,5.04E-04,0.008482741
26484,0.025,0.038670831,9.60E-15,9.88E-04,0.02122361
26485,0.59,0.63535303,0.832552016,0.12901328,0.685968349
26486,0.66,0.742881859,0.999509084,0.996051817,0.800796981
26487,0.995,1,1,0.996913463,0.998333333
26488,0.99,0.988495408,1,0.999853979,0.992831803
26489,0.04,0.080371015,1.65E-08,6.78E-05,0.040123677
26490,0.075,0.099243465,0.001140995,1.95E-04,0.058461487
26491,0.845,0.859071649,0.999999877,0.99241859,0.901357175
26492,0.26,0.2186096,1.07E-16,0.516765746,0.159536533
